Gene	Chondrus_crispus	Gracilaria-caudata	Gracilaria-chilensis	Gracilaria-gracilis	Gracilaria-vermiculophylla
Gracilaria-gracilis$Ggra747.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra751.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra746.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra756.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra760.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra759.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra759.t1	0	1	0	1	0
Gracilaria-gracilis$Ggra750.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra757.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6220.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6224.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6223.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6219.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6222.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6212.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6212.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6218.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6217.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6208.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6214.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6225.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6211.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6215.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6216.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra6221.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra1199.t1	0	0	0	1	0
Gracilaria-gracilis$Ggra1197.t1	0	0	0	1	0
Gracilaria-vermiculophylla$Gvermi9702.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9702.t2	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi9702.t2	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi9702.t2	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi9702.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9586.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9354.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9310.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9506.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9521.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9681.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9486.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9338.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9689.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9396.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9524.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9372.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9372.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi9372.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi9372.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi9645.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9664.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9349.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9411.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9411.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi9411.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi9411.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi9611.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9611.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi9611.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi9611.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi9479.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9585.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9587.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9468.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9460.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9352.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9352.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi9352.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi9515.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9336.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9692.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9470.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9513.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9320.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9320.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi9545.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9627.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9636.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9502.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9492.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9446.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9474.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9461.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9448.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9605.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9605.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi9605.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi9679.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9359.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9359.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi9359.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi9574.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9574.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi9574.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi9653.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9653.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi9305.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9578.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9399.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9526.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9526.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi9526.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi9526.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi9582.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9582.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi9643.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9656.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9405.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9671.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9441.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9454.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9670.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9670.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi9670.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi9472.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9472.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi9366.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9366.t1	0	1	0	0	1
Gracilaria-vermiculophylla$Gvermi9366.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi9366.t1	0	0	0	1	1
Gracilaria-vermiculophylla$Gvermi9442.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9529.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9418.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9610.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9471.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9471.t1	0	0	1	0	1
Gracilaria-vermiculophylla$Gvermi9623.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9623.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9386.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9423.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9554.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9402.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9590.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9604.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9488.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9668.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9424.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9424.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9530.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9379.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9634.t1	0	0	0	0	1
Chondrus_crispus$CDF41089	1	0	0	0	0
Chondrus_crispus$CDF41090	1	0	0	0	0
Chondrus_crispus$CDF41091	1	0	0	0	0
Chondrus_crispus$CDF41092	1	0	0	0	0
Chondrus_crispus$CDF41093	1	0	0	0	0
Chondrus_crispus$CDF41094	1	0	0	0	0
Chondrus_crispus$CDF41095	1	0	0	0	0
Chondrus_crispus$CDF41096	1	0	0	0	0
Chondrus_crispus$CDF41097	1	0	0	0	0
Chondrus_crispus$CDF41098	1	0	0	0	0
Chondrus_crispus$CDF41099	1	0	0	0	0
Chondrus_crispus$CDF41100	1	0	0	0	0
Chondrus_crispus$CDF41100	1	1	0	0	0
Chondrus_crispus$CDF41100	1	0	1	0	0
Chondrus_crispus$CDF41100	1	0	0	1	0
Chondrus_crispus$CDF41100	1	0	0	0	1
Chondrus_crispus$CDF41101	1	0	0	0	0
Chondrus_crispus$CDF41102	1	0	0	0	0
Chondrus_crispus$CDF41103	1	0	0	0	0
Chondrus_crispus$CDF41104	1	0	0	0	0
Chondrus_crispus$CDF41105	1	0	0	0	0
Chondrus_crispus$CDF41106	1	0	0	0	0
Chondrus_crispus$CDF41107	1	0	0	0	0
Chondrus_crispus$CDF41108	1	0	0	0	0
Chondrus_crispus$CDF41109	1	0	0	0	0
Chondrus_crispus$CDF41110	1	0	0	0	0
Chondrus_crispus$CDF41111	1	0	0	0	0
Chondrus_crispus$CDF41112	1	0	0	0	0
Chondrus_crispus$CDF41113	1	0	0	0	0
Chondrus_crispus$CDF41114	1	0	0	0	0
Chondrus_crispus$CDF41115	1	0	0	0	0
Chondrus_crispus$CDF41115	1	0	0	1	0
Chondrus_crispus$CDF41115	1	1	0	0	0
Chondrus_crispus$CDF41115	1	0	1	0	0
Chondrus_crispus$CDF41115	1	0	0	0	1
Chondrus_crispus$CDF41116	1	0	0	0	0
Chondrus_crispus$CDF41117	1	0	0	0	0
Chondrus_crispus$CDF41118	1	0	0	0	0
Chondrus_crispus$CDF41119	1	0	0	0	0
Chondrus_crispus$CDF41120	1	0	0	0	0
Chondrus_crispus$CDF41121	1	0	0	0	0
Chondrus_crispus$CDF41122	1	0	0	0	0
Chondrus_crispus$CDF41123	1	0	0	0	0
Chondrus_crispus$CDF41124	1	0	0	0	0
Chondrus_crispus$CDF41125	1	0	0	0	0
Chondrus_crispus$CDF41126	1	0	0	0	0
Chondrus_crispus$CDF41128	1	0	0	0	0
Chondrus_crispus$CDF41130	1	0	0	0	0
Chondrus_crispus$CDF41131	1	0	0	0	0
Chondrus_crispus$CDF37935	1	0	0	0	0
Chondrus_crispus$CDF39396	1	0	0	0	0
Chondrus_crispus$CDF39397	1	0	0	0	0
Chondrus_crispus$CDF39765	1	0	0	0	0
Chondrus_crispus$CDF39766	1	0	0	0	0
Chondrus_crispus$CDF39767	1	0	0	0	0
Chondrus_crispus$CDF39768	1	0	0	0	0
Chondrus_crispus$CDF39769	1	0	0	0	0
Chondrus_crispus$CDF39770	1	0	0	0	0
Chondrus_crispus$CDF39771	1	0	0	0	0
Chondrus_crispus$CDF39772	1	0	0	0	0
Chondrus_crispus$CDF39084	1	0	0	0	0
Chondrus_crispus$CDF32938	1	0	0	0	0
Chondrus_crispus$CDF32939	1	0	0	0	0
Chondrus_crispus$CDF32940	1	0	0	0	0
Chondrus_crispus$CDF32586	1	0	0	0	0
Chondrus_crispus$CDF32587	1	0	0	0	0
Chondrus_crispus$CDF32588	1	0	0	0	0
Chondrus_crispus$CDF32589	1	0	0	0	0
Chondrus_crispus$CDF32590	1	0	0	0	0
Chondrus_crispus$CDF32591	1	0	0	0	0
Chondrus_crispus$CDF32592	1	0	0	0	0
Chondrus_crispus$CDF32593	1	0	0	0	0
Chondrus_crispus$CDF32594	1	0	0	0	0
Chondrus_crispus$CDF32595	1	0	0	0	0
Chondrus_crispus$CDF32596	1	0	0	0	0
Chondrus_crispus$CDF32597	1	0	0	0	0
Chondrus_crispus$CDF32598	1	0	0	0	0
Chondrus_crispus$CDF32599	1	0	0	0	0
Chondrus_crispus$CDF32600	1	0	0	0	0
Chondrus_crispus$CDF32601	1	0	0	0	0
Chondrus_crispus$CDF32602	1	0	0	0	0
Chondrus_crispus$CDF32603	1	0	0	0	0
Chondrus_crispus$CDF32604	1	0	0	0	0
Chondrus_crispus$CDF32605	1	0	0	0	0
Chondrus_crispus$CDF32606	1	0	0	0	0
Chondrus_crispus$CDF32607	1	0	0	0	0
Chondrus_crispus$CDF32608	1	0	0	0	0
Chondrus_crispus$CDF32609	1	0	0	0	0
Chondrus_crispus$CDF32610	1	0	0	0	0
Chondrus_crispus$CDF32611	1	0	0	0	0
Chondrus_crispus$CDF32612	1	0	0	0	0
Chondrus_crispus$CDF32613	1	0	0	0	0
Chondrus_crispus$CDF32616	1	0	0	0	0
Chondrus_crispus$CDF32619	1	0	0	0	0
Chondrus_crispus$CDF32620	1	0	0	0	0
Chondrus_crispus$CDF32621	1	0	0	0	0
Chondrus_crispus$CDF32622	1	0	0	0	0
Chondrus_crispus$CDF32623	1	0	0	0	0
Chondrus_crispus$CDF32625	1	0	0	0	0
Chondrus_crispus$CDF35883	1	0	0	0	0
Chondrus_crispus$CDF35884	1	0	0	0	0
Chondrus_crispus$CDF35885	1	0	0	0	0
Chondrus_crispus$CDF35886	1	0	0	0	0
Chondrus_crispus$CDF35887	1	0	0	0	0
Chondrus_crispus$CDF35889	1	0	0	0	0
Chondrus_crispus$CDF35890	1	0	0	0	0
Chondrus_crispus$CDF35891	1	0	0	0	0
Chondrus_crispus$CDF35893	1	0	0	0	0
Chondrus_crispus$CDF35894	1	0	0	0	0
Chondrus_crispus$CDF35895	1	0	0	0	0
Chondrus_crispus$CDF35896	1	0	0	0	0
Chondrus_crispus$CDF35897	1	0	0	0	0
Chondrus_crispus$CDF35897	1	0	0	0	0
Chondrus_crispus$CDF35898	1	0	0	0	0
Chondrus_crispus$CDF35900	1	0	0	0	0
Chondrus_crispus$CDF35901	1	0	0	0	0
Chondrus_crispus$CDF35902	1	0	0	0	0
Chondrus_crispus$CDF35903	1	0	0	0	0
Chondrus_crispus$CDF35905	1	0	0	0	0
Chondrus_crispus$CDF35906	1	0	0	0	0
Chondrus_crispus$CDF35907	1	0	0	0	0
Chondrus_crispus$CDF35908	1	0	0	0	0
Chondrus_crispus$CDF35908	1	0	0	0	0
Chondrus_crispus$CDF35908	1	0	0	0	0
Chondrus_crispus$CDF35908	1	0	0	0	0
Chondrus_crispus$CDF35908	1	0	0	0	0
Chondrus_crispus$CDF35910	1	0	0	0	0
Chondrus_crispus$CDF35911	1	0	0	0	0
Chondrus_crispus$CDF35912	1	0	0	0	0
Chondrus_crispus$CDF35914	1	0	0	0	0
Chondrus_crispus$CDF35915	1	0	0	0	0
Chondrus_crispus$CDF35916	1	0	0	0	0
Chondrus_crispus$CDF35917	1	0	0	0	0
Chondrus_crispus$CDF35918	1	0	0	0	0
Chondrus_crispus$CDF35919	1	0	0	0	0
Chondrus_crispus$CDF35920	1	0	0	0	0
Chondrus_crispus$CDF35921	1	0	0	0	0
Chondrus_crispus$CDF32502	1	0	0	0	0
Chondrus_crispus$CDF32503	1	0	0	0	0
Chondrus_crispus$CDF32504	1	0	0	0	0
Chondrus_crispus$CDF32505	1	0	0	0	0
Chondrus_crispus$CDF32506	1	0	0	0	0
Chondrus_crispus$CDF32507	1	0	0	0	0
Chondrus_crispus$CDF32508	1	0	0	0	0
Chondrus_crispus$CDF32509	1	0	0	0	0
Chondrus_crispus$CDF32510	1	0	0	0	0
Chondrus_crispus$CDF32511	1	0	0	0	0
Chondrus_crispus$CDF32512	1	0	0	0	0
Chondrus_crispus$CDF32513	1	0	0	0	0
Chondrus_crispus$CDF32514	1	0	0	0	0
Chondrus_crispus$CDF32515	1	0	0	0	0
Chondrus_crispus$CDF32516	1	0	0	0	0
Chondrus_crispus$CDF32517	1	0	0	0	0
Chondrus_crispus$CDF32519	1	0	0	0	0
Chondrus_crispus$CDF32520	1	0	0	0	0
Chondrus_crispus$CDF32521	1	0	0	0	0
Chondrus_crispus$CDF32522	1	0	0	0	0
Chondrus_crispus$CDF32523	1	0	0	0	0
Chondrus_crispus$CDF32524	1	0	0	0	0
Chondrus_crispus$CDF32525	1	0	0	0	0
Chondrus_crispus$CDF32526	1	0	0	0	0
Chondrus_crispus$CDF32527	1	0	0	0	0
Chondrus_crispus$CDF32528	1	0	0	0	0
Chondrus_crispus$CDF32529	1	0	0	0	0
Chondrus_crispus$CDF32530	1	0	0	0	0
Chondrus_crispus$CDF32531	1	0	0	0	0
Chondrus_crispus$CDF32532	1	0	0	0	0
Chondrus_crispus$CDF32533	1	0	0	0	0
Chondrus_crispus$CDF32534	1	0	0	0	0
Chondrus_crispus$CDF32535	1	0	0	0	0
Chondrus_crispus$CDF32536	1	0	0	0	0
Chondrus_crispus$CDF32537	1	0	0	0	0
Chondrus_crispus$CDF32538	1	0	0	0	0
Chondrus_crispus$CDF32539	1	0	0	0	0
Chondrus_crispus$CDF32540	1	0	0	0	0
Chondrus_crispus$CDF32542	1	0	0	0	0
Chondrus_crispus$CDF32541	1	0	0	0	0
Chondrus_crispus$CDF32543	1	0	0	0	0
Chondrus_crispus$CDF32544	1	0	0	0	0
Chondrus_crispus$CDF32545	1	0	0	0	0
Chondrus_crispus$CDF32546	1	0	0	0	0
Chondrus_crispus$CDF32547	1	0	0	0	0
Chondrus_crispus$CDF32548	1	0	0	0	0
Chondrus_crispus$CDF32549	1	0	0	0	0
Chondrus_crispus$CDF32550	1	0	0	0	0
Chondrus_crispus$CDF32551	1	0	0	0	0
Chondrus_crispus$CDF32552	1	0	0	0	0
Chondrus_crispus$CDF32553	1	0	0	0	0
Chondrus_crispus$CDF32554	1	0	0	0	0
Chondrus_crispus$CDF36100	1	0	0	0	0
Chondrus_crispus$CDF36101	1	0	0	0	0
Chondrus_crispus$CDF36103	1	0	0	0	0
Chondrus_crispus$CDF36104	1	0	0	0	0
Chondrus_crispus$CDF36105	1	0	0	0	0
Chondrus_crispus$CDF36106	1	0	0	0	0
Chondrus_crispus$CDF36107	1	0	0	0	0
Gracilaria-caudata$Gcaud5257.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5264.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5254.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5261.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5261.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5267.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5258.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7587.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7586.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7585.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7590.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7590.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud7590.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud7590.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud7591.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7594.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7592.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7592.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud7766.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7766.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud7766.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud7752.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7765.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7765.t2	0	1	0	0	0
Gracilaria-caudata$Gcaud7757.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7758.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7754.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7755.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7764.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7762.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7753.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7753.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud7753.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud7761.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7761.t2	0	1	0	0	0
Gracilaria-caudata$Gcaud7756.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6572.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6570.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6567.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6567.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud6567.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud6574.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6575.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6568.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6565.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6573.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6571.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6563.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud6563.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud6563.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud6563.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud6563.t1	1	1	0	0	0
Gracilaria-caudata$Gcaud7551.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7550.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud7548.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5095.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5095.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5101.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5099.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud5099.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud5099.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud5099.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud5096.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4231.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4231.t1	1	1	0	0	0
Gracilaria-caudata$Gcaud4231.t1	1	1	0	0	0
Gracilaria-caudata$Gcaud4231.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud4231.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud4231.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud4234.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4234.t2	0	1	0	0	0
Gracilaria-caudata$Gcaud4229.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4232.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4239.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4233.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4233.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud4233.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud4233.t1	0	1	0	0	1
Gracilaria-caudata$Gcaud4238.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4230.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4237.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud4236.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3550.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3542.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3542.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3533.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3543.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3540.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3540.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud3540.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud3545.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3547.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3547.t1	0	1	1	0	0
Gracilaria-caudata$Gcaud3547.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud3534.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3539.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3539.t2	0	1	0	0	0
Gracilaria-caudata$Gcaud3548.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3537.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud3546.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud1885.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud1885.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud1886.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud1878.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud1887.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud1880.t1	0	1	0	0	0
Gracilaria-caudata$Gcaud1880.t1	0	1	0	1	0
Gracilaria-caudata$Gcaud1880.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil6541.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6487.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6514.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6651.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6621.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6607.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6570.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6488.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6582.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6630.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6588.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6575.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6552.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6595.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6634.t1	0	0	1	0	0
